Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	ES_WR_B2_16_10_13_CCC	2012	82 / 120	68.3	B2 (upper intermediate)	Male	16	IES Santa Catalina de Alejandría (Jaén)	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	10	No	""	""	0	""	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.5 / 6	French, German	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day, a boy was looking at the frog that his parents had gave him. He called the frog Charizar. Charizar felt confortable at its new house, but at night, the frog started to miss its family, so she decided to scape. The next day, when the boy, Ruben Dario woke up, he show the empty glass vase where Charizar should be. He started to felt sad, so  he went into the forest looking for it and shouting: ""Charizar, Charizar, please, come back to your vase; if you don't like it, I will but you a Pokeball but please come back"" While he was looking for the frog, he make a deer to wake up. The deer, Vicente, was very angry and it took to buy and carried him and push him throught a very high rock. Unfortunately, behind the rock, ther ewas a river, so he felt down into the river. Ruben Dario started to feel afreid because he couldn't swim, and when he wast almost died, Charizar appear and pull him to the sand, where Ruben Dario started to feel better and better. After twenty minutes, the boy was able to get up. Charizar spoke him about its family and Ruben Dario decided to leave it in the forest becasue the frog wanted to take care of it frog-babies."	
Learners	ES_WR_B2_36_12_13_MDRP	2017	41 / 60	68.3	B2 (upper intermediate)	Female	36	UVA	GRADO EN ESTUDIOS INGLESES	2º	Spanish	Spanish	Spanish	Spanish	24	12	Yes	United Kingdom	2011	1	First Certificate (B2)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	""	""	""	""	""	Written	13	13. Frog	written_online	30	Outside classroom	Monolingual dictionary	There was a child who loved animals. He had a dog and a frog; he used to spend a lot of time playing with them. One day, the child went to sleep but when he woke up the frog had disappeared. He looked for his friend a lot of time but he didn’t find it in the house. So he and his dog went outside, they went to a forest and looked everywhere, the boy shouted the name of the frog but he found no answer. He was very worried, the frog didn’t appear, it wasn’t in the trees nor rocks. Suddenly, he found a deer. The deer was frightened and pulled the boy and the dog with its horns. Despite they felt from an important high, they didn’t get hurt because they felt down in a kind of lake. When they left the water they found the frog. However, the frog was not alone, it was with other frogs. Finally, the boy caught his frog and all together came back home.	
Learners	ES_WR_B2_14_8_13_JLM	2012	83 / 120	69.2	B2 (upper intermediate)	Male	14	IES Pedro Soto de Rojas	""	3ESO	Spanish	Spanish	Spanish	Spanish	6	8	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	Once upon a time a boy was playing with his dog and his frog. While he was dreaming the frog jumped off the bottle and escaped from the house. when he woke up, the frog wasn't there. Where did the frog go? He went to the forest looking for  it. He looked everywhere: in trees, rocks... He was just calling it name: Robert! Where are you? In that moment a buey appeared and it pushed him  fell off to the river with his dog. He found a trunk and tried to catch it. He hold it and got out of the water. He continued looking for his frog, when he heard a sound: He followed the sound and found Robert with his family. He didn't want Robert to leave his family so he left him there and wave goodbye.	
Learners	ES_WR_B2_15_9_13_CMR	2012	83 / 120	69.2	B2 (upper intermediate)	Female	15	IES IES La Madraza (Granada)	""	3ESO	Spanish	Spanish	Spanish	Spanish	6	9	No	""	""	0	""	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.75 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, a little boy and his dog were playing with his frog as everyday. At night, the boyt went to bed. The frog was into its vase on the floor, when suddenly it got out of the vase and escaped. At sunrise, the boy woke up and looked  at the vase as every morning. When re relized his frog wasn't there, he started to look for his pet, worried. He went to the forest to find it. He shouted its name and at the same time he looked in the whole forest: inside trees, under the rocks... The boy climbed abig rock, hold on a branch and continued shouting its name. However, he wasn't holding a branch - it was a deer. The deer scared of the boy, and dropped him to a river. The boy fell in the water and started to swim. He found a trunk where he could stay. Behind the trunk he saw a family of frogs. His frog was there! He caught his frog and said good-bye to its family. All together, they went home.	
Learners	ES_WR_B2_17_11_13_AAO	2012	83 / 120	69.2	B2 (upper intermediate)	Female	17	IES Santa Catalina de Alejandría (Jaén)	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	11	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	French, German	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, a boy was with his dog in a room, they had captured a frog. When they went to sleep the frog escape from the vase while they was sleeping in the bed. The next day they look at the floor and the frog wasn't in the vase so they went to look for the frog. The boy and his dog were shouting and looking for the frog when suddenly the boy come in the forest and a deer push him into a river with his dog. When they go oir of the river they found a group of frogs and his frog was in this group. He takes his frog and wave goodbye to the family of frogs.	
Learners	ES_SP_B2_20_4_13_MDM	2016	83 / 120	69.2	B2 (upper intermediate)	Male	20	Universidad de Granada	Filología (excepto Filología Inglesa)	2UNI	Spanish	Spanish	Spanish	Spanish, Italian	16	4	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	Italian	""	""	""	""	Spoken	13	13. Frog	spoken_offline_classroom	""	""	""	uh / in this picture we can see a boy / hhh uh who is watching a frog / into a / kind of vase / hhh uh hhh he is wis with / her dog / I sink I think / hhh and they are watching the frog / uh / during the night uh / when the boy was sleeping / hhh uh the frog / go out to the vase and / go to the forest / uh in the morning / the boy with the dog / hhh the dog / uh / were to the forest uh / look for / the frog / uh they weren't / found it / and they continue / uh found it / uh the boy / was onto a rock and / was calling the frog / but suddenly / a / type of animal / with / hhh uh hhh a type of animal / uh push the the boy into the water / and when the boy / hhh stand up / uh / found the dog the frog	
Learners	ES_WR_B2_20_4_13_MDM	2016	83 / 120	69.2	B2 (upper intermediate)	Male	20	Universidad de Granada	Filología (excepto Filología Inglesa)	2UNI	Spanish	Spanish	Spanish	Spanish, Italian	16	4	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	Italian	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day,... there was a child who was looking her frog and his dog called ""Cicerón"" was smelling it. He and Ciceron went to sleep nd but in this moment the frog escaped. When the sun was shining he found the the frog wasn't in her vase. He was so worried and decided looking for the frog with Ciceron. they went to the forest and found all kinds of animals, bees, nonkeys and a  dangerous deer  which pushed the boy to the river.  The boy with difficulties arrived to a big branch and looking forward und find her cute frog, she was with a little familyaf frogs (maybe  talking about the temperature of the water in winter of something like this) they was so happyand returned to home with the frog, saying goodbye at the other frogs. <br/> Many years later the frog grow up and the boy decided put it in the forest. One day when the frog was jumping a beautiful girl appeared in front of she. (the frog) The girl took the frog and kiss her, suddenly the g frog started to change. the little frog turned in a beautiful and tall men. He and the girl fell in love and five years later they got married and had three boys."	
Learners	ES_SP_B2_21_15_13_LOS	2016	83 / 120	69.2	B2 (upper intermediate)	Female	21	Universidad de Granada	Filología (excepto Filología Inglesa)	2UNI	Spanish	Spanish	Spanish	Spanish	6	15	No	""	""	0	""	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.5 / 6	French	""	""	""	""	Spoken	13	13. Frog	spoken_offline_classroom	""	""	""	one day / at a dark night / uh / Timy and his puppy / was / was contempling a / the the xxx / a frog whose name was Tom / uh / however / when when the boy / was sleeping / uh Tom escapt / of the / container hhh / and / and the next morning / uh Timy / Timy and his puppy / uh / uh were / were notice no= uh / uh noticed were concient of the situation / and / so they decide uh / looking for / Timy looking for Tom the frog / uh so / the boy and the puppy / sh= uh was / shouting and shouting / in the on the forest / looking for the frog / but nothing / uh / they / they look for / uh between the trees and the rocks / and / uh the boy uh / the boy found a deer / in / in a rock / and / and the animal decide / uh / push push the boy / into / push the boy and a and the puppy into a river / fortunately both / were fine / uh they didn't have / injuries / and / and they they could hold / they could / get hold / uh of a trunk / who who was / on the river / and / in this moment uh they / they could see / they could see / uh / uh his fr= / his their frog because / Tom was there / uh behind of the trunk / he / he was with her wife frog and / and the and his children children frog / so / and / the boy and the puppy / of course the boy / because the puppy / can't / uh the boy understood / that / the the frog / uh have to / stay with / his family / and not / in a / container	
Learners	ES_WR_B2_21_15_13_LOS	2016	83 / 120	69.2	B2 (upper intermediate)	Female	21	Universidad de Granada	Filología (excepto Filología Inglesa)	2UNI	Spanish	Spanish	Spanish	Spanish	6	15	No	""	""	0	""	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, at a dark night,  Thomas and his puppy was looking at the day's capture: a frog who's name was Timmy. Thomas's mother didn't know about the Timmy's existence, so both one (the dog) and the other (the boy) contemplated  quiet in his room the amphibian. However, when Thomas went to the bed, the naughty frog escaped from its container and desapeared completely. Next morning, when the boy realized of the situation, he worried a lot, because his mother could discover it in somewhere of the house.  <br/> Therefore,  he looked it for at home without results, so the unic solution was that the frog was leave the house, which meant that  made him very sand and he decided  looked it for in the forest where Thomas found it. He shouted and shouted, calling Timmy: he and the puppy searcher  for between the trees, the rocs... Unfortunatly, they found a deer who push them  into a river. Although both could get hold of a trunk and voilá! there, there were Timmy with all his family. He only wanted to visited his wife frog and ir his children frog, so Thomas understood that he must be with his family and not to be locked in a container.	
Learners	ES_WR_B2_15_9_13_EMR	2012	84 / 120	70	B2 (upper intermediate)	Male	15	IES Pedro Soto de Rojas	""	4ESO	Spanish	Spanish	Spanish	Spanish	6	9	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	one night, a boy was looking at a frog with his dog. The frog was trapped into a vase. During the night, while the boy, called John, was sleeping, the frog jumped of the jar and escaped. When John got up, he realized that the frog had gone. He was very worried. He went to the countryside near the forest and shouted the frog's name, but he got no answer. He started looking for it with his dog in the forest. They looked inside a tree trunk and around the place where the bees live, but he didn't find it. Then he went to the top of a rock and shouted again the frogs name, with the same result of the first time. Suddenly, a deer trapped John with his horns. The deer to him to a river and threw him to it. He fell into the water and got wet. John held himself to a fallen tree trunk and got out of the water. Near the trunk, there was a frog family, and between them,he could recognize his one. He took it, said goodbye to the frog family and returned home.	
Learners	ES_WR_B2_15_9_13_IAC	2012	85 / 120	70.8	B2 (upper intermediate)	Male	15	IES Pedro Soto de Rojas	""	4ESO	Spanish	Spanish	Spanish	Spanish	6	9	No	""	""	0	""	B2 (upper intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3.25 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One night a boy was  having some fun with his pets in his bedroom. These pets were a frog and a dog. The frog was in a bottle and the dog was looking at the frog while standing next to the boy. When the boy feel asleep the frog got out of the bottle and went out of the bedroom. The frog scaped during the night so the boy didn't feel anything and he continued sleeping even the dog which was sleeping with him knew that the frog was scaping. Early in the morning, the boy woke up and saw an empty bottle in front of his bed, then he understood that the frog have scaped and he needed to look for it if he didn't want to lose it. Next, the boy and the dog ran to the forest  and tried to find the frog, both of them love it so much so they were ready to do everything to find it. They were looking for the frog in all the places of the forest, the boy started searching at some trees  while the dog was helping him looking at other different trees. The boy climbed a little rock and called his frog as loud as he could. After that, he saw that he was not  holding a branch to maintain his equilibrium, he was holding a deer! Then, the deer pushed him down the mountain and the boy dropped with his dog. The boy and the dog fell  in the water, but they didn't suffer any injury or hurt. They returned to loonk for the frog pulling a trunk that they found next to them. When they got on the trunk, they could see a family of little frogs where the dog were looking for was. The boy caught his frog and then,  all of them  went back home. The boy and his dog felt very happy and they wave goodbye to the frog family.	
Learners	ES_WR_B2_16_10_13_CNL	2012	85 / 120	70.8	B2 (upper intermediate)	Female	16	IES Santa Catalina de Alejandría (Jaén)	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	10	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day, Luck was in his bedroom, staring at his frog and playing with Arthur, his dog. He wanted to stay awake all night, but he fell asleep. When he woke up in the morning, he noticed that his frog wasn't there. luck lost it and he couldn't aver name her! So he decided to go outside and look for her. Luck went to the forest and AQrthur went with him. He looked everywhere, even inside of every tree he found, but his little frog still missing. While he was trying to find her, he almost stucked in the branch of a tree. Everything seemed to be calmed, but suddenly a big deer came out of nowhere and scared him. Due to this he fell off in the floor. Arthur with him. He started to run because he was afraid of the deer and he didn't notice that he was coming close to the river, and Luck fell into the water, becoming all wet. He almost lost his hopes on finding the frog, but he realized that next to the river, it was a big tree on the floor and it was full of frogs. He undesrtood that all the frogs were a family and he decided to leave them there to live free and happy. ""Sorry for the Disney happy ending, but it wasn't not time to make it better"""	
Learners	ES_WR_B2_16_11_13_LMV	2012	85 / 120	70.8	B2 (upper intermediate)	Female	16	IES Santísima Trinidad (Baeza) (BAEZA)	""	4ESO	Spanish	Spanish	Spanish	Spanish	5	11	No	""	""	0	""	A2 (upper beginner)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a little boy went to the countryside with his dog. While they were there, he caught a frog. As he loved animals, he put it into a  bottle and with his dog, they both returned home. When they arrived there, the boy was very exhausted after a long day, so he went to his bedroom directly. Before going to sleep, he looked at his frog and after that he rested. At night, the frog escaped from the bottle and got out of the boy's house. The next morning, when the boy got up, he couldn't see it, and this made him feel very worried. He got dressed and went to the countryside with his dog to find the frog. They looked for in every place at the forest: inside of a tree, next to the river, under a trunk... but they didn't find anything. The boy was very sad but he finally gave up and returned home, this time, without frog, but he still had the company of his lovely dog.	
Learners	ES_WR_B2_18_13_13_MAP	2016	85 / 120	70.8	B2 (upper intermediate)	Female	18	Universidad de Granada	Filología (excepto Filología Inglesa)	1UNI	Spanish	Spanish	Spanish	Spanish	5	13	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day, a little boy found a frog near his house and he decided to carry her to home. When he arrive, he up quietly the stairs and as fast as he could, he looked for a vase to let the frog. If mum saw the frog, she go mad and probably she'll argue with him so the only one known about the frog was Rob, his little dog. at This night, the boy let the frog in the vase and went to sleep but he forgot the vase was open and the animal was able to escape to easy. At next morning, when he woke up on the bed he discovered the frog didn't be there, he suddenly left home and run way to the forest to shout really loud to the frog can hear his voice and then, she came home again. He look for the trees, along all forest and he climbed the top o a rock to try see the frog better, but all ideas was failed. Rob and the little boy have been all day trying to found the frog but when the aftermoon get closer, the boy thought the frog maybe went away the vase because she missed her family and feeled so tired in that little bottle when hours before she have been jump at river happily. The boy undertood that  he was really selfish withe the poor animal and he back home with his dog wich looked for the frog to eat her, not to make her into his new ""petmate"", like the boy believed. Anuway, both new how to  consolade the other  when they back home and they lived in ."	
Learners	ES_WR_B2_19_14_13_CGS	2016	86 / 120	71.7	B2 (upper intermediate)	Female	19	Universidad de Granada	Filología (excepto Filología Inglesa)	2UNI	Spanish	Spanish	Spanish	Spanish	5	14	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Chinese, German, French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, a boy named Joe and his dog bought a little frog in a pet shop. Joe decided to call hie new friend Phill. One night, Joe and his dog, Tod, were so boring and they started to play with Phill. Phill was a dark green frog with an eYES so big. Joe and Tod were playing with Phill along all the night until they felt asleep. Then Phill realised nobody was looking at him so he escaped from his little vase in the middle of the dark night. Next day, Joe and Tod discovered that Phill disappeared. Joe was worried about Phill, he thought something terrible happened to  him. In this moment Joe realised he had to help his friend, so he picked Tod and they started an new adventure to find their new little friend. They were at least three days in the lonely forest looking for when a deer surprised them, making Joe and Tod  fall onto the lake. When they left the lake, they were wet and dirty Phill. They looked everywhere but they didn't find the frog. An early morning, Joe an Tod were having a bath in a lake so they stayed near a rock for getting warm. After an hour they started to hear a familiar noise. It was Phill with a lot frogs, They noticed, Phill had a family so they came back home because now they now Phill would be happy.	
Learners	ES_WR_B2_16_7_13_ADM	2012	87 / 120	72.5	B2 (upper intermediate)	Male	16	IES San Juan de la Cruz (Úbeda)	""	1BACH	Spanish	Spanish	Spanish	Spanish	9	7	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... Tobby and his little dog Poppy, were one day in the forest when they found a frog, they took it to their house and they put it in a jug of glass, as the matter of fact they had been all day walking, as soon as the sun set, they went to sleep. The next day they realised that the frog had escaped so they decided to seek for the frog, worried that something could have happened. Tobby and his dog went to the forest again and they started shouting and barking trying to tell the frog they were there. Tobby was climbing up a tree while Poppy was running away from the bees. Hidden behind a rock the frog was staring at them. It was getting a bit late but they still were looking for their lost friend. Tobby was in a rock and Poppy, exhausted because of the seeking, was having a break near him. Suddenly, a deer appeared and caught Tobby by surprise, meanwhile Poppy was looking inside a hole that was in a rock. The deer started running with Tobby in his horns and dropped him in the river. Poppy was following them so fast that when he had to break he couldn't and fell down too. Tobby, because of the fall, fainted but Poppy was there to push him to land and save him. When he woke up, he saw his little friend with a new family, founded the true love. After telling the frog they were looking for it, Tobby and Poppy decided they had to let them alone so they waved goodbye	
Learners	ES_WR_B2_17_10_13_JLR	2012	87 / 120	72.5	B2 (upper intermediate)	Male	17	IES Santa Catalina de Alejandría (Jaén)	""	1BACH	Spanish	Spanish	Spanish	Spanish	7	10	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, a boy called John bought a frog. When he brought it home, Jimmy a dog that was his other pet was curious about the frog, he smelled it and looked at it for a long time. As any other day John went to the bed early. The day after when John woke up, the first thing he did was to look at his frig but... it wasn't there! Rapidly John went with Jimmy to the forest in order to find the frog. They searched everywwhere, inside the bushes, behind the rocks, inside a tree... Suddenly he was over a deer's horns and the deer started to run after some minutes the deer stopped it lefting the child to fall into the river. He was wet and angry, Jimmy started to bark and John realised that his frog was there. he realised also that the frog was with his family and since that day John carry the frog there to allow him to be with his family.	
Learners	ES_WR_B2_17_9_13_CCG	2012	87 / 120	72.5	B2 (upper intermediate)	Female	17	IES Santa Catalina de Alejandría (Jaén)	""	1BACH	Spanish	Spanish	Spanish	Spanish	8	9	No	""	""	0	""	B2 (upper intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3.25 / 6	French, German	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, a happy boy called Peter caught a frog, a green and jumpy frog. He was helped by his friendly dog, Pooppi, because the frog always tried to escape. Peter left the frog into the vase, becasue it's transparent, so he could always look how his frog was or what it doing. It was doing. Suddenly, the frog went out of the big glass for having fun outside. The next mornig, Peter realised it wasn't there, and worried decided to look for it with Poppi. Peter shouted Frog!frog, where are you? Pooppi and i want you to come back home! But the frog didn't appear. They kept on searching it, around the trees behind the rocks... but nothing at all. While Peter and Pooppi were looking for the small animal, something touched and caught the boy. Peter, terrified didn't know what was happening when he felt down into the water... The cold waters of the small lake of the forest where they were carried them that sounded_ boy and his dog followed the noises until the found a dead trunk. The noise was stonger. When they looked behind it... surprise! The frog was there with its family and friends! Happily. Peter and Pooppie came back with their green friend and the story 's got an awesome ending.	
Learners	ES_SP_B2_21_14_13_PGP	2016	87 / 120	72.5	B2 (upper intermediate)	Male	21	Universidad de Granada	Filología (excepto Filología Inglesa)	2UNI	Spanish	Spanish	Spanish	Spanish	7	14	No	""	""	0	""	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	2.75 / 6	French	""	""	""	""	Spoken	13	13. Frog	spoken_offline_classroom	""	""	""	hhh uh there is / uh hhh uh a boy who is uh who is sad hhh and / and a dog / uh uh which uh are are seeing / hhh at a frog / uh that is in a / into a vase / uh it's might be uh night / uh hhh uh there are / uh cl= there are t-shirts uh in the on the floor hhh / uh / and in the ne= the next / uh the next picture we can see / uh hhh uh that the boy / is sleeping hhh uh but the frog hhh uh is is uh / going away uh from the / hhh from the vase / uh hhh and the dog / is on the / is o= is slept on the / on the bed / hhh uh / in the next / uh picture we can see uh / that at the morning they uh / they wake up and they find that the frog had disappear / and they are they the= they look / uh astonished / uh / and in the and in the next uh picture hhh they go out / uh to the forest hhh to look for the frog / hhh uh / uh cri= they are shouting / in a in a bushy forest hhh uh / and in in the next picture / we can see the the boy uh looking for the frog onto a /  a tree / uh / and the hhh uh the the dog is uh stared at a / a be= a group of bees / it it might be a a group of bees hhh / uh / and at the next picture uh the boy uh is hhh uh is on the on a rock hhh uh shu= cry= crying / uh shouting the the name of the / uh calling at the frog / and the= there is also / uh well a bear in on a on a branch on a tree / and the dog is uh / is on the on the floor and it it seems uh maybe hhh uh / uh afraid because he's like hhh uh well sh= she looks that she looks as if she was afraid / uh the uh the boy / uh / uh find a / an animal / uh / uh that that has cut him / and the dog / is hi= is hidden / hhh behind the / hhh behind the rock maybe he's / uh he's afraid / uh / and and the the bear is also in the / in the tree / like / the before picture hhh / uh hhh / and the next / uh in the next uh / picture we can see that the animal hhh uh hhh pull out / well uh th= uh throw uh the / uh the boy onto the water and the= there is / uh something an animal / who is who that is falling / uh onto the water / and / in the next picture we can see / how the boy / uh it had uh has fa= fallen onto the water / uh hhh and the / and the and the animal is uh is hhh / looking at / him / uh from the / from the cliff / and / and the next picture / uh the the boy uh / uh dro= drop / uh drop himself onto a / a woods a / piece of wood / and / uh the the dog / uh is on the / on the woode= on the pi= wooden / piece uh / also they they might be / soaked and / uh exhausted uh they they they find / a a group of frog / uh ther= there are uh the it's it's a it's maybe a family of frog hhh uh with a a big frog and little / a little frogs hhh uh hhh and they uh they uh look at / it seems that they are / uh they have they have like / it this scene this scene / and hhh uh well / uh in the final hhh picture uh the / the boy and the dog who is cro= cro= uh cro= crossing a /  a river / they wave uh the frog / which are / on on a piece of wood / uh the family of the / all the family / of frogs / and and / it's all	
Learners	ES_WR_B2_21_14_13_PGP	2016	87 / 120	72.5	B2 (upper intermediate)	Male	21	Universidad de Granada	Filología (excepto Filología Inglesa)	2UNI	Spanish	Spanish	Spanish	Spanish	7	14	No	""	""	0	""	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	2.75 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, ... a boy was watching a frog in his bedroom with his dog. It's look that it was in the evening. When the boy was already sleeping, the frog scaped from the vase. The following day, the boy and his dog noticed that the frog had disappeared, and very worried they went to look for it by crying to the middle of the bushy  forest. The boy looked into a tree hole and near him his dog, wich was on a treewas watching at a group of bees. The boy called his frog from the top of a big rock. Suddenly, the boy bump into a deer which pushed him towards a river, so he felt to the water. Then he  and  leaped over a trunk accompanied his dog.  <br/> When he felt better, he and his dog saw a group of little frogs with her family. Finally, he waved waved goodby the frogs wich were on the trunk while they crossed the river  to the other shore. <br/> The frog which had scaped from his bedroomd had came back him them.	
Learners	ES_WR_B2_18_13_13_MAM	2016	88 / 120	73.3	B2 (upper intermediate)	Female	18	Universidad de Granada	Filología (excepto Filología Inglesa)	1UNI	Spanish	Spanish	Spanish	Spanish	5	13	No	""	""	0	""	C1 (lower advanced)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4.25 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day, in a quiet night of December, a little boy  names Jack, was in his bedroom playing with his dog and his new friend:  Gustavo. Last night, Amanda, who was a very good friend, gave to him a present: this frog. After playing a lot with Gustavo, Jach was really tired, so he slept. During the night, Gustavo started to feel a bit uncomfortable, because he was sleeping in a small vase. He couldn't resist more, so he decided to scape. The next morning, Jack woke up very early, with the intention of playinh with Gustavo. But: What a surprise! Gustavo wasn't in his vase! Jack felt really upset, so he went to the forest to find him. He shouted, he run, he jumped, he looked behind rocks, in the river, but Gustavo didn't appear. Suddenly, an credible enormous deer jumped in front of him and pushed Jack into the river. He started crying, but his dog came and help him. The night was  coming, so they gave up and  returned home. That night, Jack thought about the reasons  that Gustavo had to scape, and he learnt that having an animal is a big responsability, and you have to be very goof with him; Well, in spite of being a bad experience, Jack learnt the lesson: ""An animal is not a toy; take care of them""."	
Learners	ES_WR_B2_19_13_13_FLB	2016	88 / 120	73.3	B2 (upper intermediate)	Male	19	Universidad de Granada	Filología (excepto Filología Inglesa)	1UNI	Spanish	Spanish	Spanish	Spanish	6	13	No	""	""	0	""	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.75 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, Ben's frog disappeared... YES, his frog, which was put in a vase. Ben loved play with his pet, whose name was Gustavo, and never happened any problem. However, that day the frog wasn't in it place, so Bet went to find out it with his dog. He looked in the garden, in trees... Suddenly, when he was on a big rock to see between some plants behind it one, he realised behind the plant, there also was a fall... affortunately to the river. He finished wet but when he went out the waterhe looked his pet with other frogs, so the three members of the same family said to Gustavo's friends: Bye! We'll see again soon! And went home. A wet, but a happy ending, isn't it?	
