Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	DE_WR_B2_20_12_14_EB	2018	43 / 60	71.7	B2 (upper intermediate)	Female	20	Universität Bremen	English Speaking Cultures	Religionswissenschaften/Religionspädagogik, English Speaking Cultures, Lehramt Gymnasium/Oberschule	German	German	German	German	8	12	No	""	""	0	""	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	French	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	10	Outside classroom	""	"The sequence ""The kid/The baby"" from Charles Chaplin shows Chapling walking down a dirty street, perhaps close to a building site. Stones fall down from the rooftops and almost hit Chapling. While he grumbles about the falling rubble he sees a baby covered in blankets lying in a dirty corner. Chaplin recognizes a woman carrying a pram and assumes that the baby is hers. When Chaplin tries to put the baby back into the pram, the woman gets angry and curses at Chaplin. Cunfused, Chaplin puts the baby back into the corner, where a police officer watches him and gets Chaplin in trouble. While running away from the police officer, Chaplin places the baby in the arms of an old man, who gets confused and looks for the place where the baby might come from. The old man finds the woman with the pram, places the baby inside the pram and disappears.At this moment Chaplin arrives at the place where the woman with the pram stands. The woman blames Chaplin again, who takes the baby out of the Pram and runs away. He sits down at the kerb and thinks about what to do with the child. While he weights up whether to put the baby into the sewers, he finds a letter, whch says ""Please love and care for this orphaned child"". Smilingly, Chaplin puts the letter inside the pocket of his coat and leaves with the baby in his arms."	
Learners	DE_WR_B2_20_13_14_CF	2018	43 / 60	71.7	B2 (upper intermediate)	Female	20	Universität Bremen	Zwei-Fächer-Bachelor	Religionswissenschaft und Englisch	German	German	German	German	7	13	Yes	England	2017	5	IELTS	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	15	Outside classroom	Spellchecker	In the following text I would like to describe the story in the Video << the kid>>. In the beginning a men with a black head is walking down the street. When he stopped to light his cigarette, he found a baby laying in the corner and picked it up. Next a women with a buggy is walking down the street. As the men saw her and her baby, he followed her and put the baby, that he found, in heir buggy. But she came back and was shocked when she saw the unknown baby in her buggy. Immediately she brought the baby to the men back. Next the men walked back to the corner and tried to put it back where he found it. But a policemen observed him while he laid the baby on the ground, so that the men was forced to pick it up again. With the baby in his arm he walked away and came across a men. Next he pretended to tie his shoe laces so that the other men was forced to carry the baby for him. As soon as the other men picked the baby up, the men flew. But the men, who was now stuck with the baby, talked to the police men about the situation so that the men from the beginning came back and took the child back. With the kid in his arm he went back to the corner from the beginning. He sat down and found a piece of paper in the blanket that the baby was wrapped in. On this paper it said: take care and love this orphan child. So he did.	
Learners	DE_SP_B2_18_16_14_LN	2019	44 / 60	73.3	B2 (upper intermediate)	Female	18	Universität Bremen	English-Speaking Cultures	Englisch und Geschichte auf Lehramt	German	Igbo	German	German, English	3	16	No	""	""	0	""	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.5 / 6	French	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	""	""	""	okay so the uh man in the clip uh was on a walk when he found uh the baby and uh he didn’t know where the baby uh came from so he uh searched for the parents of the baby and he put the baby to uh uh woman uh because he thought the woman left her baby in uh behind the trash and uh the woman uh was angry because it was not her baby so he searched again uh for the own= uh the parents of the baby and uh he did not find the parents and left the baby again where the trash was and uh a police officer came and uh thought he left the baby there so he took the baby again and uh walked around to look for the parents  and then he just uh unwanted to get rid of the baby and uh gave the baby to a man / which put the baby again to the woman I think and uh / after a long time he uh / got the baby again and uh / he / didn’t know what to do because uh he could not find the parents and uh at the end he found a letter of the real parents which uh / said that the new uh / so-called parents should take care of the baby and uh after he wanted to get rid of the baby he just decided to take the baby with him and left.	
Learners	DE_WR_B2_18_16_14_LN	2019	44 / 60	73.3	B2 (upper intermediate)	Female	18	Universität Bremen	English-Speaking Cultures	Englisch und Geschichte auf Lehramt	German	Igbo	German	German, English	3	16	No	""	""	0	""	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.5 / 6	French	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	6	Outside classroom	""	The clip shows how Charlie Chaplin finds a baby which was dropped behind the trash. He starts to search where the baby belongs to but he can't find the parents. After that, he tries to get rid of the baby, where he is watched by a police officer. At the end, Chaplin finds a short letter in the clothes of the children, in which the parents ask to take care of the orphew. After that, Chaplin decides to take care of the child.	
Learners	DE_WR_B2_21_19_14_NS	2018	44 / 60	73.3	B2 (upper intermediate)	Female	21	Universität Bremen	English-Speaking Cultures	English-Speaking Cultures/Franko-Romanistik/Erziehungswissenschaft	German	German	Visaya	Visaya, English	2	19	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	20	Outside classroom	""	"The video clip ""the kid - the baby"" is about Charles Chaplin who randomly finds a crying baby outside on the ground. First, Chaplin is confused and does not know what he shall do. Finally, he decides to get the baby. Convinced that a passing woman  is the mother of the baby, he puts it in her buggy. But after she realizes what he did, she is furious. Chaplin, who is obviously desperate, tries to think about differently possibilities how to get rid of the baby. He observes a man walking on the street and pretends that he has to fix his shoes. In fact, he runs away. The man is confused and looks for a place for the baby. In front of a store, he finds a where he decides to put the baby. After a while, the woman who owns the buggy    comes back and hits Charles because she is of the opinion he placed the baby the man for having placed the baby in the buggy.In the end, Charles Chaplin is holding the baby again  and finds a letter in the baby's clothes which says: ""Please love and care for this orphan child."""	
Learners	DE_SP_B2_22_15_14_LSO	2019	44 / 60	73.3	B2 (upper intermediate)	Female	22	Universität Bremen	Zweifach Bachelor mit Lehramtsoption GyO	Englisch, Erziehungswissenschaften und Geschichte	German	German	German	German	7	15	Yes	USA	2014-2015	5	""	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B1 (lower intermediate)	4.25 / 6	Spanish	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	A2 (upper beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	45	Outside classroom	Bilingual dictionary (German/English), Spellchecker	it is a black ‘n’ white movie from Charlie Chaplin called The Kid and it it starts where Charlie Chaplin is walking down / a dirty street and uh he gets get hits by uh / tra= uh / cabbage thrown out of the window and / he was smoking before / and / uh he lost his / cigarette so he stops and hi= lits up a new cigarette / hhh uh / but then he sees a little baby all / by his own only / wrapped in blankets / he takes the baby and is wondering what to do with the baby so he sees a mother walking by / and / he drops it off in the / baby car of the mother / but / the mother turns around and / gets angry because / she looks like it it’s not her baby and she says okay you / forgot something so he has / to take the baby with him and wants to place it back but a / policeman comes back by / hhh comes back and / uh / so Charlie Chaplin feels he can’t drop the baby ‘n’ takes it with him hhh / and / a ol= man is walking by so / he ask him to hold the baby for a minute / to / close the shoe but and then starts running away / so he got rid of the baby / but the old man is placing the baby back in the car of the mother from before / hhh and uh / the mother gets really angry / again because it’s not her baby / and see / see she sees Charlie Chaplin / and / thinks that he dropped again the baby in her baby car / hhh and / uh so Charlie Chaplin has to take the baby back and / uh / then / he uh / finds a paper / that uh / if someone finds the baby / he should care ‘n’ love the baby / and / he can= let the baby all on his own on the street so he takes the baby ‘n’ looks like he wants / to care for the baby	
Learners	DE_WR_B2_22_15_14_LSO	2019	44 / 60	73.3	B2 (upper intermediate)	Female	22	Universität Bremen	Zweifach Bachelor mit Lehramtsoption GyO	Englisch, Erziehungswissenschaften und Geschichte	German	German	German	German	7	15	Yes	USA	2014-2015	5	""	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B1 (lower intermediate)	4.25 / 6	Spanish	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	45	Outside classroom	Bilingual dictionary (German/English), Spellchecker	The four minutes YouTube video “Charles Chaplin - The kid - The baby” in form of a silent, short, black and white movie where the actions are highlighted by music shows Charly Chaplin finding an orphan baby and his struggle to find the baby’s home until Chaplin submits to love and care for the orphan.  <br/>  <br/> The video starts with Chaplin authentic walking down the street and smoking. The people in that street throw there construction waste on the street and Chaplin gets hit. He stops and sees the lonely orphan baby. He wants to help the crying baby. He places him in the next baby buggy but the woman protests. Chaplin has to keep the baby. The near by police officer stops him to left the orphan alone in the street and Chaplin fails to hand the child to an other man on the street. In the end Caplin can’t leave the baby alone on the dirty street and takes the orphan with him.	
Learners	DE_WR_B2_23_14_14_CT	2019	44 / 60	73.3	B2 (upper intermediate)	Female	23	Universität Bremen	Anglistik, Hispanistik (Lehramtsoption)	Anglistik, Hispanistik (Lehramtsoption)	German	German	German	German	9	14	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.75 / 6	Spanish, French, Russian	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Written	14	14. Chaplin	written_online	30	Outside classroom	Monolingual dictionary (Spanish)	The video shows a man walking across a bystreet. Since people who live in that street are throwing rubbish at him and are insulting him, he does not seem popular among these people. At that place he finds a baby which is lying in a corner. In order to get rid of it, he puts it into a woman's buggy. As this woman feels offended by that action, she attacks the man. This one finds another man to whom he turns over the child. The latter one, puts back the baby into the woman's buggy. She is mistakingly convinced that it was the first man's action. As a result, the woman is attacking that man all over again and gives him back the child. After finding a piece of paper, the man's attitude obviously changes. Since it requests from him to love the child, he seems to be happy to have found that small person.	
Learners	DE_WR_B2_31_12_14_PL	2018	44 / 60	73.3	B2 (upper intermediate)	Female	31	Universität Bremen	Bachelor mit Lehramtsfunktion	Englisch und Chemie	German	German	German	German	10	12	Yes	USA	2004-2005	11	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	35	Outside classroom	Bilingual dictionary (German/English)	"This Video shows Charlie Chaplin walking through the Streets. At first, everything was ok. A bit later somebody is throwing some kind of trash on Chaplin. I think it was not on Purpose but it hit him Right on the head. Chaplin is shocked. To calm down he wants to smoke a cigarette. While he smokes he finds a little baby. The baby is lying on the floor in the middle of the alleyway and is crying. That is the reason why Chaplin indicates the poor little baby. He picks the baby up and Looks around to find the Person who has lost the baby. Finally he finds a baby stroller standing in the front of a store and lais the baby in it. A furious woman Comes out of the store. Chaplin sais ""i am sorry you dropped something"". They are arguing and he needs to take the baby again because in the stroller there is already sitting a kid. This kid belongs to the woman. So, Chaplin don't know what to do with the baby. He goes back to the place where he found the baby and wants to put it back. At this time, the Police officer Comes by and sees Chaplin putting the baby on the Floor in the alleyway. So Chaplin picks up the baby and leaves the alleyway as fast as he can. Right around the Corner he sees an old man walking down the street. Chaplin pretends to tie up his shoes, while the man is holding the baby. A few seconds later Chaplin rans away. The old man takes the baby and walks away. As soon as he finds a baby stroller in front of a store he puts the baby in it and leaves the kid. Chaplin heads the same way. He crosses the stroller at the same time as the woman Comes out of the store. What a surprise, it is the same woman as in the scene earlier. She gives the baby back to Chaplin. He sits down the sidewalk to get some rest. He finds a note under the jacket of the baby. The note sais please love and care of this child. This warms up his heart. He put the note in his pocket and takes the baby with him. with a bis smile on his face."	
Learners	DE_WR_B2_18_10_14_PM	2018	45 / 60	75	B2 (upper intermediate)	Female	18	Universität Bremen	English-Speaking Cultures (KF)	English Literature, Linguistics, University Language Skills, Key Moments in the Linguistic History of the English-Speaking World	German	German	German	German	8	10	No	""	""	0	Allgemeine Hochschulreife: Englisch C1 Sprachniveau	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.5 / 6	French	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Written	14	14. Chaplin	written_online	13	Outside classroom	Monolingual dictionary (Spanish)	In the short clip Charlie Chaplin walks down a small street. He is smoking. Suddenly someone throughs out garbage from an open window, he manages to step aside. A few steps later he is not that lucky. In anger Chaplin recognizes that is cigarette was blown out and he takes out a new one with very explicit movements which is characteristic for Charlie Chaplins slapstick scenes. Afterwards he looks around and discovers a crying baby laying between a wall and some trashcans. Meanwhile a young mother walks past in the background with a pushchair and a baby. Chaplin sees her and as she shortly walks into a house he places the baby next to the child of the unknown women. Unfortunately she walks out again just in this very moment and does not seem amused at all. So he then tries something else and carries the baby back to the place where he found it. Just as he turns around to walk away a man in uniform stands a few steps behind him giving him a strict look that makes Chaplin taking the child back on immediately. Another set appears, Chaplin walks down a street to an old man and hands him the baby, pretending to fix his shoe laces so he can run away. The old man chases him but is not able to move fast enough. He walks past the pushchair of the lady from the first scene and tries the same trick as Chaplin did before. He gets along with it but as soon as the mother walks out a magazine door and sees the second child she starts to search the street. Chaplin passes by, thinking himself safe as the mother runs after him and slaps him with her umbrella. He has to take the baby back and in the last scene he sits down on the street with the little child in his arm wondering what to do with it. Looking at its face and little clothing he discovers a piece of paper, unfolds it and after reading he know nows that this is an orphan child someone hoped that good people would care about. He smiles and then walks off into the distance, carrying his new child.	
Learners	DE_WR_B2_20_10.5_14_AD	2018	45 / 60	75	B2 (upper intermediate)	Female	20	Universität Bremen	ESC, Religionwissenschaft	ESC, Religionswissenschaft/pädagogik	German	German	German	German	9	10.5	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	B1 (lower intermediate)	4 / 6	French	A2 (upper beginner)	A1 (lower beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	15	Outside classroom	Monolingual dictionary (Spanish), Spellchecker	Mister Chaplin enters a small alleyway. After he lights a cigarette, he finds a newborn next to a trashcan. While he tries to figure out where the child’s mother might be, a woman with a baby stroller enters the stage. Assuming she is the mother, he lays the newborn into the stroller, next to the woman’s child. As she is not the mother, she indignantly urges him to pick up his child and leaves the alleyway. While Mister Chaplin is laying down the newborn next to the trashcan again, a police officer enters the alleyway – Mister Chaplin is forced to take the child again. By a trick he hands over the child to a stranger, who is laying down the child in the baby stroller of the mother, who entered the alleyway earlier. After that Mister Chaplin walks across the stroller and, again, gets forced to pick the child up by the woman and the patrolling police officer. Not knowing what to do next, he sits down on the sidewalk and finds a letter, hidden in the child’s blanket, saying he should take care of the orphan. He seems to compassionate the child, takes it in his arms, gets up and leaves the stage.	
Learners	DE_WR_B2_20_12_14_CK	2018	45 / 60	75	B2 (upper intermediate)	Female	20	Universität Bremen	Lehramt	Hispanistik, Englisch	German	German	German	German	8	12	No	England	2013, 2014, 2018	0	""	C1 (lower advanced)	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	4.5 / 6	Spanish	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Written	14	14. Chaplin	written_online	5	Outside classroom	Background readings about the task topic (newspapers, internet, TV, etc.)	Charles Chaplin walks around the streets and he finds a baby. He searches for the mother and thinks that one woman is the mother but she is not. He wants to leave the baby where he found it but a police officer sees him and Charles takes the baby with him. When he meets an old man he gives the baby to him and walks away. The man Hands the baby over to the mother Charles wanted to give the baby to as well. The mother wants Charles to take the baby back and he sits down and finds a piece of paper in the babys blanket. He shall Keep the baby and care for it. So he does.	
Learners	DE_WR_B2_20_13_14_SC	2018	45 / 60	75	B2 (upper intermediate)	Female	20	Universität Bremen	Bachelor	Kommunikationswissenschaft und Englisch	German	German	German	German	7	13	No	""	""	0	""	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.5 / 6	Spanish	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	15	Outside classroom	Bilingual dictionary (German/English)	Charlie Caplin walks down a street. Things are thrown after him or just falling down from above. Behind a trashcan he finds a little baby wrapped in a blanket. A woman with a buggy walks by and he is thinking that she lots the baby and puts it into her buggy. Then she is in rage and tells him that this is not her baby. Charlie goes back to the place where he found the baby and lays it down, right back behind the trashcan. A police officer appears and seems to think that Charlie tries to abandon the baby. To avoid serious trouble, Charlie takes the baby with him down the street. He asks an old man with a walking stick to hold the baby for a moment and runs way. The old man can't find Charlie, but spots a buggy (the same of the woman at the beginning of the story) and lays the baby in the buggy and runs away. Charlie walks by a few seconds later and the woman comes out of a store, finding the foreign baby in her buggy again. She sees Charlie and beats him with her umbrella. Again the police officer walks by, to avoid serious trouble again, Charlie takes the baby and sits down the street on the sidewalk. He thinks about to throw the child into a sewer, but rejects that thought. He finds a letter in the blanket, which says to care for this orphaned child. He smiles at the baby and takes it with him.	
Learners	DE_WR_B2_22_13.5_14_PS	2019	45 / 60	75	B2 (upper intermediate)	Male	22	Universität Bremen	Lehramt Gymnasium/Oberschule	Englisch/Biologie	German	German	German	German	8	13.5	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	4.5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	15	Outside classroom	Bilingual dictionary (German/English)	Charlie Chaplin discovers a baby in a dirty side alley and tries to get rid of it. First, he tries to put it in a stroller with another baby, but gets yelled at by the mother. Then he wants to put it back where he found it, but a police officer sees him. And lastly, he gives it to an old man and flees. After his attempt to follow Chaplin, the old man puts the baby in the same stroller in that Chaplin layed it before while the mother was not looking. Chaplin walks by as the mother found the second baby again and the police officer joins to their discussion, thus Chaplin taking the baby again. At last, Chaplin found a note pleading the finder of the kid to love and care for it and marking it as an orphan. Chaplin then takes the baby with him.	
Learners	DE_SP_B2_23_14_14_GZ	2018	45 / 60	75	B2 (upper intermediate)	Female	23	Universität Bremen	LA, BA	Englisch, Germanistik	German	Italian	German	German	9	14	No	USA, England	2007, 2014, 2015, 2010	0	C1	B2 (upper intermediate)	C2 (upper advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Spoken	14	14. Chaplin	spoken_offline_lab	""	""	""	okay so uh he walks down the street as someone is emptying his or her trash out of the window and he got almost hit by the trash that’s why he stopped and uh as soon as he stopped uh he saw a baby lying on the street which he / uh yeah took in a way and he uh as soon as he took it he tries to get rid of it ‘cos he obviously doesn’t know what to do with the baby so uh he meets a woman with uh who is uh yeah  going down the street with her own child and he tries to put it in her stroller I think ‘n’ then uh she gets mad ‘cos she obviously doesn’t want to take care of two children ‘n’ she doesn’t know what to do with this / yeah / uh with this child so uh yeah then he uh takes it out out of the stroller again and uh he keeps walking down the street and keeps trying to find oh no before that he uh is trying to lay the baby back on the ground but then the police officer also uh comes and uh yeah I guess pretty mad ‘cos he obviously thinks that he uh tries to get rid of his own son or daughter uh in the middle of the street and uh so uh he can’t do that obviously so Chaplin uh carries the baby or keeps on carrying the baby uh and uh yeah he needs to do it again again it doesn’t work out to you know get rid of the baby hhh somehow and uh in the end he is uh sitting on the pavement and uh he’s looking at the baby ‘n’ he’s finding uh this kind of a letter or note saying love ‘n’ love the baby and take care of it something like that and so uh he probably gets emotional and uh walks away with the baby in his arms so I guess he’s trying to keep it and uh love it and take care of it because the parents are not around	
